Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
595,Ravenclaw,Marcos,Baylor,2001-06-24,Left,38823.0,-574.4242787556061,9.460452148785844,5.744242787556063,4.877,264.61286780548625,573.9220846552782,3.826682018668358,1033.4251209179984,4.10328986434341,-1.2434933523263705,-228.6024,58.41
596,Hufflepuff,Gerardo,Paquette,1998-12-26,Left,68601.0,486.6954935015148,9.132216167019532,-4.866954935015149,4.051,-656.7589475073565,351.3748806816198,3.5509172019241086,1059.551360806628,1.055766461369127,1.211901897496465,-244.8826,-7.87
597,Gryffindor,Alfredo,Langston,1997-06-25,Right,37987.0,217.269672003478,-6.07774411934846,-2.1726967200347795,4.09,-842.7085219918882,609.9417851061163,-6.015680593892325,946.682705738184,3.987179580087713,-0.6951845286400278,-252.35791,225.0
598,Ravenclaw,Hunter,Isom,2000-12-19,Right,61355.0,-589.4798999086478,3.645427599031052,5.894798999086478,5.532,481.6491555539197,614.4259612136294,4.384653123360622,1043.2347547676532,5.800636503344567,0.20871061262938206,-231.35227000000003,-18.19
599,Slytherin,Tillie,Caldwell,1999-12-17,Right,46379.0,-623.4580672942151,-5.078696291538779,6.234580672942151,-1.167,-605.1976941071198,400.0257041040255,,1033.8620683243264,8.79432039995357,0.6351933169100143,-245.29176,-103.83
600,Ravenclaw,Margaret,Bordelon,1999-08-09,Left,,-625.9625073475762,4.997504991373591,6.259625073475763,3.04,544.6103489779179,541.1666551535301,3.8493659920621273,1043.6490978028346,4.818745639648907,0.9715068459533852,-231.66195,5.01
601,Ravenclaw,Ignacio,Nagy,2000-06-23,Right,47484.0,-739.4546373772978,3.8203983360020173,7.394546373772976,2.78,437.1379585403337,579.1290757809908,6.0142263126892805,1043.9414791246854,7.462290173996031,-1.4070304787535792,-231.38047999999998,-23.2
602,Slytherin,Oliver,French,1999-03-09,Left,62494.0,-615.8800165145694,-5.860764956966348,6.158800165145693,-4.602,-483.0273752704457,366.5317559557711,5.017433229820954,1052.075039599983,6.949189638892671,0.4205480691989509,-250.33132,-119.11
603,Gryffindor,Rebeca,Santoro,1998-09-04,Left,37028.0,443.07472468238524,-6.3086089548781175,-4.430747246823851,5.5520000000000005,-294.476522570919,542.5660380347808,-3.2839886282124437,961.206304957522,2.4296205094644963,-0.4398271875826134,-251.59822000000003,131.13
604,Ravenclaw,Leonor,Smoot,2000-05-02,Right,47466.0,-734.9979265001112,4.408438322184726,7.349979265001112,2.448,458.4575183906251,568.9521049751703,5.207415472368899,1043.3135651450211,6.388922104038321,-1.6350700372991809,-231.69957999999997,-15.08
605,Ravenclaw,Verla,Breedlove,1999-12-08,Left,32520.0,-477.08923082791495,5.065645815331699,4.770892308279152,4.621,545.1946533161301,580.4989872975502,2.3458530445812515,1047.5605109784804,5.3799447951438735,-1.1460079697720489,-231.45926,37.56
606,Ravenclaw,Loren,Free,1996-12-05,Right,46653.0,-285.78368233633614,7.217582717502638,2.8578368233633613,6.021,626.6205125614016,607.1918851637639,3.1001683062146763,1044.5810172726337,5.020294991072458,1.249410689279856,-230.64592000000002,38.12
607,Ravenclaw,Jolene,Bouchard,2001-02-24,Right,71311.0,-497.5708770589295,7.177095283319561,4.975708770589295,4.735,229.37833695667985,601.3016044680871,5.037385996015146,1013.5639765239616,3.810551090573672,1.7296297999451802,-232.20035,19.77
608,Slytherin,Rufus,Hanna,1998-05-21,Right,55282.0,-500.1574032506823,-6.396002139488733,5.0015740325068245,-5.362,-522.2637249948411,374.2283838638125,5.162758827770557,1064.0332899030402,9.635763472531387,0.08340010575345125,-251.52922999999998,-107.69
609,Hufflepuff,Daniel,Mack,2000-09-12,Right,55999.0,563.1975418638233,6.383589184342432,-5.631975418638233,6.222,-528.8854870596416,449.3842536293274,4.362673307964222,1042.8726442244038,5.051625278346076,-0.3559642301215182,-243.1225,28.28
610,Ravenclaw,Lenard,Gossett,1998-01-20,Right,32545.0,-581.774988324162,4.241942955162856,5.81774988324162,4.085,426.3585939521449,611.7405704855347,5.105351325327249,1051.8803453554538,9.432562737699387,-2.143138693263421,-230.31755,20.8
611,Ravenclaw,Roxie,Mccue,1997-09-20,Left,55893.0,-590.6621574402811,4.551859005450488,5.906621574402813,4.2139999999999995,134.42365088553964,584.2190870494833,9.652543555981513,1037.6428672237923,9.808689796370896,-0.35126371287763497,-231.00467000000003,-43.78
612,Slytherin,Dorcas,Espino,1999-04-14,Left,47617.0,-587.0672407627729,-5.15117094481354,5.870672407627732,-2.539,-530.9303384204162,407.53933232146215,6.168743780223196,1042.8245582338998,8.895814200572056,1.5496713971963578,-246.98493,-85.64
613,Hufflepuff,Sung,Leake,2001-08-04,Right,67535.0,492.9444102284993,6.062585087022525,-4.929444102284993,5.03,-766.1069914094113,330.1794215648631,3.907619646210072,1080.5463722992065,2.4160492123528456,0.7284288042945019,-246.06641000000002,-53.74
614,Gryffindor,Jackie,Craven,1998-10-20,Right,48957.0,660.8011784085858,-3.4731319034642403,-6.608011784085858,5.71,-398.78700528116883,645.6624216636833,-4.96029288781294,959.3624642819666,4.901641543183288,1.445010767747083,-251.63213,216.0
615,Gryffindor,Grady,Hunter,1997-04-16,Right,60649.0,604.7510420472353,-4.761269086369323,-6.047510420472351,4.824,-330.0797912424676,616.0443845200025,-4.945047182453402,942.2097639097552,2.254483153596519,-2.0642309297491703,-253.85093999999998,186.85
616,Ravenclaw,Earline,Goss,1999-10-27,Right,66977.0,-520.2579349163169,2.2841613501923,5.202579349163169,5.091,535.0924575010267,609.3283561171056,4.719414875258226,1044.2449761471207,6.178961474620135,-1.0819604823784483,-233.22949,-38.73
617,Ravenclaw,Stanford,Eng,2001-02-03,Left,58358.0,,2.726615687438221,6.210986751785014,3.8369999999999997,529.1412446081572,577.6381418431721,4.433544510243261,1042.7763447869547,5.337638782709379,-1.0553015401073058,-233.19845,-33.89
618,Gryffindor,Herschel,Roller,2001-04-25,Right,-4491.0,-467.1908689582695,3.3101424569658064,4.671908689582693,2.863,225.31999668322342,540.4167445606979,4.410849489047717,1059.9755369188915,10.765112431517768,,-232.28579,53.03
619,Hufflepuff,Rob,Cahill,2000-05-09,Left,38341.0,408.7345614640177,5.9827935727807775,-4.087345614640177,3.905,-36.59365885817056,395.1915106324108,7.603707236195875,1009.4984586798828,3.521569876072232,-0.014095004127309444,-241.91766,-6.78
620,Slytherin,Keenan,Mccracken,1998-09-30,Right,65402.0,-341.0671809681466,-6.770930139336783,3.4106718096814665,-5.7570000000000014,-308.9725153460865,431.6946668749955,3.849105717425525,1046.9771641231248,9.615100983249752,1.14383500939201,-253.39242000000002,-73.16
621,Slytherin,Dianne,Morrison,1997-08-17,Right,38650.0,,-2.5979011311556706,6.872203073666188,-3.907,-767.5737987528156,345.45002794477654,6.490521126234078,1052.284160564243,8.095603529919046,0.1845896795218104,-246.31032000000002,-82.18
622,Gryffindor,Pricilla,Ngo,1999-06-13,Left,47927.0,585.1630452678718,-3.723668334016371,-5.851630452678715,5.731,-598.2364018584196,614.5387966597561,-5.8271227628500375,947.0646940671684,2.697399374350853,-0.034399553518699194,-252.51846,223.96
623,Hufflepuff,Fanny,Krieger,1996-12-17,Left,40693.0,699.4334415692613,5.83376427578388,-6.994334415692612,4.771,-564.3719681847198,431.19614151295474,2.025823005741386,1047.864272075409,5.414641626032951,-0.7522931637886477,-245.92732999999998,71.33
624,Gryffindor,Stephan,Pointer,2000-02-09,Right,8871.0,487.49596450345564,-5.197873501589196,-4.874959645034556,6.197,-542.0808406921958,596.5625286936499,-4.1243275522014775,962.0306385005873,6.295355095476606,-2.599141660808592,-249.30956,222.06
625,Gryffindor,Jacqueline,Kell,2000-01-09,Right,49928.0,610.0768211219482,-4.8204273199787036,-6.100768211219482,5.074,-291.3901287593462,632.6343549557041,-5.388552820774691,930.9084855901093,2.447027502155229,-0.2556518793290143,-253.15759,218.15
626,Hufflepuff,Jorge,Somers,1998-09-30,Right,29262.0,760.3429036801956,5.65791462173379,-7.6034290368019555,3.8510000000000004,-300.64376539844164,379.6189484764891,4.9523964662424635,1032.449983620133,5.081367904765214,0.3785289156057453,-245.94114,36.21
627,Hufflepuff,Delphine,Derr,2000-01-10,Left,51351.0,374.2853948620572,6.641025542431646,-3.7428539486205716,5.7570000000000014,-498.9724078512336,372.6753813218698,5.254208299623142,1049.6622804187957,2.615092322583606,0.1332297903948904,-242.07612000000003,-22.16
628,Gryffindor,Shelia,Fitzgerald,1998-08-15,Left,67436.0,454.1422530134394,-6.122203361558436,-4.541422530134394,4.059,-329.494789844241,582.5148797995021,-4.592051232099559,942.025575596582,0.8808582504815612,1.3155615535483316,-254.76673,145.71
629,Hufflepuff,Migdalia,Allison,1997-02-28,Left,68124.0,650.4188538556086,1.3689507972695676,-6.504188538556086,7.256,-674.4606477794505,409.87484951675117,4.5572915218929175,,6.24009942362018,-0.4576328906107403,-247.06759,-58.44
630,Gryffindor,Wallace,Conklin,2000-10-20,Right,60918.0,400.32294979877196,-5.874430525443082,-4.0032294979877205,3.6189999999999998,-592.5340418847202,,-5.468082532701222,939.1084105835556,2.6871352117984406,-0.7868169163089145,-254.66852000000003,195.71
631,Ravenclaw,Douglas,Yamamoto,1998-09-06,Right,31926.0,-533.7511005095837,4.698099580431473,5.337511005095837,3.9589999999999996,448.9909525490543,577.6267712329169,4.097992374175616,1051.474763383652,7.330980555566479,-2.6534512523595803,-231.28464,20.04
632,Ravenclaw,Orville,Neuman,1997-09-15,Left,52012.0,-545.0794909074219,3.052108862988584,5.45079490907422,3.556,368.49314768519486,636.5898622662787,5.863257972979685,1037.5019687087863,9.75221250868057,1.0401918165913524,-232.63312000000002,7.83
633,Hufflepuff,Marjory,Bayer,1997-05-13,Left,69088.0,535.4303867812687,4.048432963641019,-5.354303867812686,6.053,-748.3400810222421,390.9267936059132,4.58907350562732,1076.6661824047153,5.2139404437669885,-1.5451671958875624,-245.87765,-47.82
634,Ravenclaw,Olive,Hendrick,2000-07-23,Right,42350.0,-599.5641198827988,7.824663314582906,5.995641198827987,4.625,107.04128229739278,586.1626266390185,3.7324404210198665,1022.2304842562062,4.599536535708436,0.9028841202008436,-230.22546,65.13
635,Ravenclaw,Mai,Pickens,1997-01-10,Right,54349.0,-693.5505849001568,3.97958142671794,6.935505849001568,4.499,607.0951785170837,613.2129471845923,5.277836826274795,1042.69536482851,6.5376833201254865,-1.0989677043687751,-230.10727999999997,-21.59
636,Ravenclaw,Rita,Radford,2000-05-26,Left,57378.0,-639.1249720856505,6.063934220852053,6.391249720856504,4.104,356.9216216086233,589.8445336546629,7.004155592882579,1026.3947695662116,6.191102327416452,-0.08599176945180488,-230.35908999999998,-12.19
637,Slytherin,Jesus,Coons,2001-01-29,Right,38694.0,-577.0812468429323,-2.8702945173792496,5.770812468429322,-3.728,-685.7608414475505,381.7363956083975,,1082.2392407906466,8.529352894508603,,-247.51403,-44.88
638,Ravenclaw,Micheal,Connell,1996-11-17,Left,50427.0,-308.63304607611923,,3.086330460761192,7.465,613.2895735653751,649.6082491728444,7.295288610232676,1070.0626875749754,11.321658936237714,-0.3563614447284391,-229.42088999999999,-37.91
639,Hufflepuff,Bertram,Givens,1996-12-14,Left,49776.0,476.37638325160174,3.7059246597240736,,6.473,-709.9491986475102,441.24593000447646,4.221979654885253,1064.0439329883432,7.141407118562912,-2.2551533861484145,-243.73137999999997,5.98
640,Hufflepuff,Wilburn,Upchurch,2000-08-13,Left,71166.0,468.662131151173,2.6216392728162488,-4.686621311511731,7.557,-770.7917160225151,361.7148151149077,4.612022240333223,1085.9680783416393,3.8550888146658564,0.8479681528383971,-245.44295,-89.98
641,Slytherin,Kenya,Cole,1998-09-22,Right,42421.0,-626.4249286133954,-5.458226015964353,6.264249286133954,-5.125,-541.9516975699547,377.86845147094056,5.845721699102322,1056.2765059853011,9.91535839191785,1.6166823442841154,-248.8895,-89.67
642,Slytherin,Kylie,Duval,1996-12-25,Left,24911.0,-556.7778640709257,-5.6288093088624525,5.567778640709257,-6.771,-571.6907843979664,386.0862370009991,4.607957880376283,1082.313193867432,13.35871982867391,0.25112208835541594,-249.80257000000003,-55.75
643,Ravenclaw,Jerry,Gunn,1999-11-29,Left,49925.0,-546.9660940919433,8.46534045279428,5.469660940919434,4.314,238.35461080304782,559.0539082301991,5.129960929414732,1034.5554805869042,4.471265917531918,-0.4210273365901753,-230.29871,21.18
644,Hufflepuff,Alison,Battaglia,1999-06-22,Left,71906.0,,0.9754097870201824,-2.7010380121697986,8.263,-790.1616736068805,452.9641247185565,5.981336374519793,1079.92738306355,7.716706319302482,0.011487540225057607,-242.69097999999997,-78.73
645,Slytherin,Carmella,Ennis,2000-05-01,Right,49428.0,-434.1532577188056,-5.446190500612492,4.341532577188056,-3.588,-560.415171181306,416.61970791071434,4.613739351852956,1061.0252030995698,10.39358789138034,1.2438116655213722,-249.52287,-69.05
646,Hufflepuff,Rodney,Bradford,2001-03-17,Left,46328.0,720.2056186494337,4.424230689678133,-7.202056186494337,3.37,-607.4074709946888,411.17884569303163,1.11806423390283,1061.664535251106,5.699577606423532,0.27741498078702176,-248.83615,54.11
647,Hufflepuff,Tena,Holden,1999-03-18,Right,55393.0,370.04872768558266,4.25731445258506,-3.7004872768558252,5.797999999999999,-547.3557302895891,446.6533996565047,4.459890313943668,1050.2927856896554,5.684788454827096,1.2471362115457534,-243.04501000000002,1.77
648,Hufflepuff,Darren,Gilbert,1999-12-03,Right,73111.0,206.2341293390876,6.199773691417855,-2.062341293390876,2.5069999999999997,-576.0468157206502,454.5897160029713,3.8297122110568806,1051.2051616743327,5.195964324403472,0.4089873057330345,-244.22012,9.86
649,Slytherin,Olin,Sewell,1998-01-17,Right,49594.0,-435.81309910426734,-4.125073593497643,4.358130991042674,-5.436,-600.829589536904,403.05219528287097,4.484836799474904,1056.3065328910088,10.169190296201775,1.1710086669387685,-250.5597,-51.72
650,Slytherin,Liz,Treadway,1997-12-18,Right,31416.0,-600.6628289089797,-4.228617664564094,6.0066282890897975,-5.06,-612.0283668804631,382.46162639904816,5.524150362404399,1061.816175335879,,-0.9715763749001982,-247.79735,-60.47
651,Slytherin,Lynwood,Labelle,2001-11-03,Right,42842.0,-536.5456380694878,-6.438031629241617,5.365456380694878,-6.269,-526.6593151792426,372.56100226812316,,1067.9309256260754,11.249734863875306,1.3933748555818155,-251.10348,-94.97
652,Hufflepuff,Cristy,Pardo,1999-09-01,Right,74932.0,488.90537458725953,4.797673467781672,-4.889053745872594,9.209,-982.6816811140905,422.4493898931785,0.22314262855682546,1090.4901430088175,2.5805842454088026,-0.6157751807591183,-244.32113999999999,-7.34
653,Slytherin,Benita,Mcclain,1998-07-14,Left,47009.0,-487.6472406430954,-3.9458467980752276,4.8764724064309535,-2.8569999999999998,-374.9901802820738,460.5686289828995,4.436194144266293,1027.93109640144,8.743239973386332,0.31185733944705313,-247.02865,-25.72
654,Ravenclaw,Brianna,Shaw,2001-05-20,Right,10162.0,-573.2050160678667,3.5012559207605345,5.732050160678668,,461.93268630345597,558.7690436097363,3.2935932280320634,1063.8225551635383,8.394131648071294,-1.3518647858661288,-230.90832000000003,30.52
655,Hufflepuff,Ella,Schreiber,1998-09-09,Left,43624.0,496.9096577792111,5.302900670696131,-4.969096577792112,3.43,-335.74334714857895,399.5805919112912,5.395146226609231,1034.8239297797263,4.959802599235509,-0.36635471947833775,-244.72465,9.73
656,Ravenclaw,Garland,Inman,2001-04-09,Right,60930.0,-697.2616601399992,6.177718869726896,6.972616601399992,3.679,273.7552568697461,587.2787004147419,5.917612213421919,1043.2236205523925,6.343872979157991,0.982656445926748,-230.6652,-14.57
657,Gryffindor,Yesenia,Burchfield,1997-09-30,Left,45611.0,347.8291683172313,-6.580078768169696,-3.478291683172313,4.513999999999999,-634.7000530457957,549.628687921821,-4.8647785605493885,943.2112202474734,1.2678207620657451,0.9091033030549641,-253.85141000000002,166.56
658,Gryffindor,Kurtis,Mcnamara,2000-01-19,Left,64436.0,676.2098469825157,-4.985534386257685,-6.7620984698251565,4.4430000000000005,-304.08092064505763,636.7725729199635,-4.002241484219714,942.2067876592693,3.973112523359828,-0.9457900158815736,-254.40467,184.77
659,Hufflepuff,Charlie,Dugan,2001-08-15,Right,17747.0,532.6000365074971,7.4692085632446625,-5.326000365074969,3.201,-222.22586481586853,373.86627654195917,5.173792142418375,1018.6768338307982,3.772180299463664,0.4310667732179694,-242.85527000000002,56.97
660,Slytherin,Richelle,Graf,1998-08-09,Left,23236.0,-741.8085100269913,-3.2532510909291474,7.418085100269913,-4.647,-544.466580864913,356.48174410259315,3.2761778872718628,1076.073799715202,8.434829103573433,-0.4666070916042761,-245.9952,-54.76
661,Hufflepuff,Brice,Vail,2000-05-06,Left,65642.0,559.8076464766841,5.393921152249536,-5.598076464766841,4.895,-487.09595532688905,385.18897966598473,4.6388062688321146,1053.4270708887127,,-0.3498050148478849,-245.80006,-28.21
662,Slytherin,Eleanore,Hartley,1998-07-20,Right,19873.0,-627.331020621663,-5.954995668732468,6.27331020621663,-4.103,-526.5843186632976,385.75632072583846,6.746358330459517,1066.1141938488922,12.527760667514048,1.3597127809248633,-246.48559,-79.78
663,Ravenclaw,Antoine,Murdock,2001-06-01,Left,62891.0,-363.88647468029967,7.874109797738187,3.6388647468029975,7.2070000000000025,465.9940228667504,617.5158954365752,4.475015133319948,1058.6051702159095,5.637478668747183,0.7420828531971146,-229.10397000000003,1.18
664,Ravenclaw,Claudette,Gann,2000-05-12,Left,64120.0,-647.4102422140397,6.290895032598237,6.474102422140398,4.955,,593.8482503762888,5.623257764291181,,5.312000952403691,-1.0365143591061297,-230.08106,-17.83
665,Hufflepuff,Kirby,Riley,1998-11-08,Right,40972.0,491.7967362826101,7.3378057090708015,-4.917967362826102,4.013,-221.73444019498714,314.30122353349253,3.157241122536965,1033.1252943599147,-1.3723146549219716,1.4801642380843236,-244.57147,0.01
666,Slytherin,Pierre,Higdon,1998-01-12,Left,46490.0,-610.0493304427763,-2.7735255710188844,6.100493304427763,-3.9560000000000004,-580.780333869084,399.0583963784719,4.0074578599242185,1047.2733977926102,7.528542014779525,-1.5266077561794351,-247.29526,-45.79
667,Hufflepuff,Leilani,Crisp,1997-09-21,Left,15925.0,805.5828429627393,5.3393145640437565,-8.055828429627391,6.095,-350.6845090004988,360.1666549283948,6.930188347140975,1035.5422981498727,5.953794294414449,1.3509781903314233,-243.65732000000003,14.97
668,Hufflepuff,Michale,Langlois,2001-06-07,Left,69160.0,300.5496934715618,2.5385916322719044,-3.0054969347156177,6.721,-852.6869054470523,428.75131239398763,3.6613015818290418,1085.144537606985,6.228572385470357,,-244.24317000000002,-44.97
